#src dst src_tor dst_tor start_time flow_size compute_time stage_index
1671 503 49 12 6502002228 1367187500 1009615385 55
503 2039 12 60 6502002228 1367187500 1009615385 55
2039 1575 60 46 6502002228 1367187500 1009615385 55
1575 887 46 24 6502002228 1367187500 1009615385 55
887 1831 24 54 6502002228 1367187500 1009615385 55
1831 583 54 15 6502002228 1367187500 1009615385 55
583 1655 15 48 6502002228 1367187500 1009615385 55
1656 1672 48 49 6502002228 1367187500 1009615385 56
1672 504 49 12 6502002228 1367187500 1009615385 56
504 2040 12 60 6502002228 1367187500 1009615385 56
2040 1576 60 46 6502002228 1367187500 1009615385 56
1576 888 46 24 6502002228 1367187500 1009615385 56
888 1832 24 54 6502002228 1367187500 1009615385 56
1832 584 54 15 6502002228 1367187500 1009615385 56
584 1656 15 48 6502002228 1367187500 1009615385 56
1657 1673 48 49 6502002228 1367187500 1009615385 57
1673 505 49 12 6502002228 1367187500 1009615385 57
505 2041 12 60 6502002228 1367187500 1009615385 57
2041 1577 60 46 6502002228 1367187500 1009615385 57
1577 889 46 24 6502002228 1367187500 1009615385 57
889 1833 24 54 6502002228 1367187500 1009615385 57
1833 585 54 15 6502002228 1367187500 1009615385 57
585 1657 15 48 6502002228 1367187500 1009615385 57
1658 1674 48 49 6502002228 1367187500 1009615385 58
1674 506 49 12 6502002228 1367187500 1009615385 58
506 2042 12 60 6502002228 1367187500 1009615385 58
2042 1578 60 46 6502002228 1367187500 1009615385 58
1578 890 46 24 6502002228 1367187500 1009615385 58
890 1834 24 54 6502002228 1367187500 1009615385 58
1834 586 54 15 6502002228 1367187500 1009615385 58
586 1658 15 48 6502002228 1367187500 1009615385 58
1659 1675 48 49 6502002228 1367187500 1009615385 59
1675 507 49 12 6502002228 1367187500 1009615385 59
507 2043 12 60 6502002228 1367187500 1009615385 59
2043 1579 60 46 6502002228 1367187500 1009615385 59
1579 891 46 24 6502002228 1367187500 1009615385 59
891 1835 24 54 6502002228 1367187500 1009615385 59
1835 587 54 15 6502002228 1367187500 1009615385 59
587 1659 15 48 6502002228 1367187500 1009615385 59
1660 1676 48 49 6502002228 1367187500 1009615385 60
1676 508 49 12 6502002228 1367187500 1009615385 60
508 2044 12 60 6502002228 1367187500 1009615385 60
2044 1580 60 46 6502002228 1367187500 1009615385 60
1580 892 46 24 6502002228 1367187500 1009615385 60
892 1836 24 54 6502002228 1367187500 1009615385 60
1836 588 54 15 6502002228 1367187500 1009615385 60
588 1660 15 48 6502002228 1367187500 1009615385 60
1661 1677 48 49 6502002228 1367187500 1009615385 61
1677 509 49 12 6502002228 1367187500 1009615385 61
509 2045 12 60 6502002228 1367187500 1009615385 61
2045 1581 60 46 6502002228 1367187500 1009615385 61
1581 893 46 24 6502002228 1367187500 1009615385 61
893 1837 24 54 6502002228 1367187500 1009615385 61
1837 589 54 15 6502002228 1367187500 1009615385 61
589 1661 15 48 6502002228 1367187500 1009615385 61
1662 1678 48 49 6502002228 1367187500 1009615385 62
1678 510 49 12 6502002228 1367187500 1009615385 62
510 2046 12 60 6502002228 1367187500 1009615385 62
2046 1582 60 46 6502002228 1367187500 1009615385 62
1582 894 46 24 6502002228 1367187500 1009615385 62
894 1838 24 54 6502002228 1367187500 1009615385 62
1838 590 54 15 6502002228 1367187500 1009615385 62
590 1662 15 48 6502002228 1367187500 1009615385 62
1663 1679 48 49 6502002228 1367187500 1009615385 63
1679 511 49 12 6502002228 1367187500 1009615385 63
511 2047 12 60 6502002228 1367187500 1009615385 63
2047 1583 60 46 6502002228 1367187500 1009615385 63
1583 895 46 24 6502002228 1367187500 1009615385 63
895 1839 24 54 6502002228 1367187500 1009615385 63
1839 591 54 15 6502002228 1367187500 1009615385 63
591 1663 15 48 6502002228 1367187500 1009615385 63
